Date,StateCode,State,County,Confirmed,Deaths,Recovered
3/20/2020,AR,Arkansas,Saline,1 - 4,0,-
3/20/2020,AR,Arkansas,Searcy,1 - 4,0,-
3/20/2020,AR,Arkansas,Sevier,1 - 4,0,-
3/20/2020,AR,Arkansas,Van Buren,1 - 4,0,-
3/20/2020,AR,Arkansas,Washington,1 - 4,0,-
3/20/2020,ME,Maine,Androscoggin,3,-,1
3/20/2020,ME,Maine,Cumberland,25,-,0
3/20/2020,ME,Maine,Hancock,1,-,0
3/20/2020,ME,Maine,Kennebec,3,-,0
3/20/2020,ME,Maine,Lincoln,3,-,0
3/20/2020,ME,Maine,Oxford,1,-,0
3/20/2020,ME,Maine,Penobscot,1,-,0
3/20/2020,ME,Maine,York,3,-,0
3/20/2020,ME,Maine,Unknown,12,-,0
3/20/2020,KY,Kentucky,Bourbon,2,1,-
3/20/2020,KY,Kentucky,Clark,2,,-
3/20/2020,KY,Kentucky,Daviess County,1,,-
3/20/2020,KY,Kentucky,Fayette,7,,-
3/20/2020,KY,Kentucky,Franklin,1,,-
3/20/2020,KY,Kentucky,Harrison,7,,-
3/20/2020,KY,Kentucky,Henderson,1,,-
3/20/2020,KY,Kentucky,Kenton,1,,-
3/20/2020,KY,Kentucky,Jefferson,10,,-
3/20/2020,KY,Kentucky,Lyon,1,,-
3/20/2020,KY,Kentucky,Montgomery,2,,-
3/20/2020,KY,Kentucky,Nelson,1,,-
3/20/2020,KY,Kentucky,Warren,1,,-
3/20/2020,KY,Kentucky,Source:[1][2][3],Source:[1][2][3],Source:[1][2][3],-
3/20/2020,IA,Iowa,Adair,1,0,-
3/20/2020,IA,Iowa,Allamakee,3,0,-
3/20/2020,IA,Iowa,Black Hawk,1,0,-
3/20/2020,IA,Iowa,Carroll,1,0,-
3/20/2020,IA,Iowa,Dallas,5,0,-
3/20/2020,IA,Iowa,Dubuque,1,0,-
3/20/2020,IA,Iowa,Harrison,1,0,-
3/20/2020,IA,Iowa,Johnson,22,0,-
3/20/2020,IA,Iowa,Muscatine,1,0,-
3/20/2020,IA,Iowa,Polk,6,0,-
3/20/2020,IA,Iowa,Pottawattamie,1,0,-
3/20/2020,IA,Iowa,Washington,1,0,-
3/20/2020,IA,Iowa,Winneshiek,1,0,-
3/20/2020,AK,Alaska,Anchorage,4,-,-
3/20/2020,AK,Alaska,Gulf Coast,1,-,-
3/20/2020,AK,Alaska,Interior,5,-,-
3/20/2020,AK,Alaska,Mat-Su,0,-,-
3/20/2020,AK,Alaska,Northern,0,-,-
3/20/2020,AK,Alaska,Southeast,2,-,-
3/20/2020,AK,Alaska,Southwest,0,-,-
3/20/2020,CA,California,Los Angeles,292,2,–
3/20/2020,CA,California,Santa Clara,196,8,–
3/20/2020,CA,California,San Diego,131,0,–
3/20/2020,CA,California,San Mateo,100,1,–
3/20/2020,CA,California,San Francisco,76,0,–
3/20/2020,CA,California,Orange,65,0,–
3/20/2020,CA,California,Sacramento,53,3,–
3/20/2020,CA,California,Contra Costa,46,1,–
3/20/2020,CA,California,Alameda,45,0,–
3/20/2020,CA,California,Marin,38,0,–
3/20/2020,CA,California,Riverside,28,4,–
3/20/2020,CA,California,Sonoma,22,1,0
3/20/2020,CA,California,San Joaquin,20,2,–
3/20/2020,CA,California,Ventura,19,0,–
3/20/2020,CA,California,San Luis Obispo,16,0,–
3/20/2020,CA,California,Santa Cruz,15,0,–
3/20/2020,CA,California,Solano,14,0,–
3/20/2020,CA,California,Placer,9,1,–
3/20/2020,CA,California,Santa Barbara,9,0,0
3/20/2020,CA,California,San Bernardino,9,0,0
3/20/2020,CA,California,Tulare,7,0,–
3/20/2020,CA,California,Fresno,6,0,–
3/20/2020,CA,California,Stanislaus,5,0,–
3/20/2020,CA,California,Monterey,5,0,0
3/20/2020,CA,California,San Benito,5,1,2
3/20/2020,CA,California,Yolo,5,0,–
3/20/2020,CA,California,Kern,4,0,–
3/20/2020,CA,California,Imperial,4,0,–
3/20/2020,CA,California,Madera,3,0,1
3/20/2020,CA,California,Calaveras,2,0,–
3/20/2020,CA,California,Humboldt,1,0,1
3/20/2020,CA,California,Nevada,1,0,0
3/20/2020,CA,California,Shasta,1,0,–
3/20/2020,CA,California,Mendocino,1,0,–
3/20/2020,CA,California,As of 21 March 2020 (UTC),As of 21 March 2020 (UTC),As of 21 March 2020 (UTC),As of 21 March 2020 (UTC)
3/20/2020,CA,California,"^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero."
3/20/2020,NM,New Mexico,Bernalillo County,23 ,-,-
3/20/2020,NM,New Mexico,Catron County,0 ,-,-
3/20/2020,NM,New Mexico,Chaves County,0 ,-,-
3/20/2020,NM,New Mexico,Cibola County,0 ,-,-
3/20/2020,NM,New Mexico,Colfax County,0 ,-,-
3/20/2020,NM,New Mexico,Curry County,0 ,-,-
3/20/2020,NM,New Mexico,De Baca County,0 ,-,-
3/20/2020,NM,New Mexico,Doña Ana County,1 ,-,-
3/20/2020,NM,New Mexico,Eddy County,0 ,-,-
3/20/2020,NM,New Mexico,Grant County,0 ,-,-
3/20/2020,NM,New Mexico,Guadalupe County,0 ,-,-
3/20/2020,NM,New Mexico,Harding County,0 ,-,-
3/20/2020,NM,New Mexico,Hidalgo County,0 ,-,-
3/20/2020,NM,New Mexico,Lea County,0 ,-,-
3/20/2020,NM,New Mexico,Lincoln County,0 ,-,-
3/20/2020,NM,New Mexico,Los Alamos County,0 ,-,-
3/20/2020,NM,New Mexico,Luna County,0 ,-,-
3/20/2020,NM,New Mexico,McKinley County,1 ,-,-
3/20/2020,NM,New Mexico,Mora County,0 ,-,-
3/20/2020,NM,New Mexico,Otero County,0 ,-,-
3/20/2020,NM,New Mexico,Quay County,0 ,-,-
3/20/2020,NM,New Mexico,Rio Arriba County,0 ,-,-
3/20/2020,NM,New Mexico,Roosevelt County,0 ,-,-
3/20/2020,NM,New Mexico,San Juan County,0 ,-,-
3/20/2020,NM,New Mexico,San Miguel County,1 ,-,-
3/20/2020,NM,New Mexico,Sandoval County,6 ,-,-
3/20/2020,NM,New Mexico,Santa Fe County,7 ,-,-
3/20/2020,NM,New Mexico,Sierra County,0 ,-,-
3/20/2020,NM,New Mexico,Socorro County,2 ,-,-
3/20/2020,NM,New Mexico,Taos County,2 ,-,-
3/20/2020,NM,New Mexico,Torrance County,0 ,-,-
3/20/2020,NM,New Mexico,Union County,0 ,-,-
3/20/2020,NM,New Mexico,Valencia County,0 ,-,-
3/20/2020,MN,Minnesota,Anoka,5,-,
3/20/2020,MN,Minnesota,Benton,1,-,
3/20/2020,MN,Minnesota,Blue Earth,2,-,
3/20/2020,MN,Minnesota,Carver,3,-,
3/20/2020,MN,Minnesota,Chisago,1,-,
3/20/2020,MN,Minnesota,Clay,1,-,
3/20/2020,MN,Minnesota,Dakota,7,-,
3/20/2020,MN,Minnesota,Fillmore,2,-,
3/20/2020,MN,Minnesota,Hennepin,45,-,
3/20/2020,MN,Minnesota,Martin,4,-,
3/20/2020,MN,Minnesota,Mower,1,-,
3/20/2020,MN,Minnesota,Nicollet,2,-,
3/20/2020,MN,Minnesota,Olmsted,11,-,
3/20/2020,MN,Minnesota,Ramsey,16,-,
3/20/2020,MN,Minnesota,Renville,1,-,
3/20/2020,MN,Minnesota,Rice,1,-,
3/20/2020,MN,Minnesota,Scott,2,-,
3/20/2020,MN,Minnesota,Stearns,4,-,
3/20/2020,MN,Minnesota,Waseca,1,-,
3/20/2020,MN,Minnesota,Washington,3,-,
3/20/2020,MN,Minnesota,Wright,2,-,
3/20/2020,MS,Mississippi,Adams,1,-,-
3/20/2020,MS,Mississippi,Coahoma,1,-,-
3/20/2020,MS,Mississippi,DeSoto,2,-,-
3/20/2020,MS,Mississippi,Franklin,1,-,-
3/20/2020,MS,Mississippi,Hancock,1,-,-
3/20/2020,MS,Mississippi,Harrison,1,-,-
3/20/2020,MS,Mississippi,Hinds,1,-,-
3/20/2020,MS,Mississippi,Holmes,2,-,-
3/20/2020,MS,Mississippi,Humphreys,1,-,-
3/20/2020,MS,Mississippi,Jackson,1,-,-
3/20/2020,MS,Mississippi,Lafayette,1,-,-
3/20/2020,MS,Mississippi,Lawrence,1,-,-
3/20/2020,MS,Mississippi,Leflore,3,-,-
3/20/2020,MS,Mississippi,Madison,2,-,-
3/20/2020,MS,Mississippi,Marshall,1,-,-
3/20/2020,MS,Mississippi,Monroe,1,-,-
3/20/2020,MS,Mississippi,Pike,1,-,-
3/20/2020,MS,Mississippi,Rankin,3,-,-
3/20/2020,MS,Mississippi,Tippah,3,-,-
3/20/2020,MS,Mississippi,Webster,1,-,-
3/20/2020,MS,Mississippi,Total,30,-,-
3/20/2020,OK,Oklahoma,Canadian,2,-,-
3/20/2020,OK,Oklahoma,Cleveland,11,-,-
3/20/2020,OK,Oklahoma,Custer,1,-,-
3/20/2020,OK,Oklahoma,Garvin,1,-,-
3/20/2020,OK,Oklahoma,Grady,1,-,-
3/20/2020,OK,Oklahoma,Jackson,1,-,-
3/20/2020,OK,Oklahoma,Kay,3,-,-
3/20/2020,OK,Oklahoma,Logan,1,-,-
3/20/2020,OK,Oklahoma,McClain,1,-,-
3/20/2020,OK,Oklahoma,Oklahoma,19,-,-
3/20/2020,OK,Oklahoma,Pawnee,1,-,-
3/20/2020,OK,Oklahoma,Payne,1,-,-
3/20/2020,OK,Oklahoma,Tulsa,5,-,-
3/20/2020,OK,Oklahoma,Total,49,-,-
3/20/2020,OH,Ohio,Ashland,1,-,-
3/20/2020,OH,Ohio,Ashtabula,1,-,-
3/20/2020,OH,Ohio,Belmont,2,-,-
3/20/2020,OH,Ohio,Butler,12,-,-
3/20/2020,OH,Ohio,Clark,1,-,-
3/20/2020,OH,Ohio,Coshocton,2,-,-
3/20/2020,OH,Ohio,Cuyahoga,69,-,-
3/20/2020,OH,Ohio,Darke,1,-,-
3/20/2020,OH,Ohio,Delaware,2,-,-
3/20/2020,OH,Ohio,Franklin,14,-,-
3/20/2020,OH,Ohio,Gallia,1,-,-
3/20/2020,OH,Ohio,Geauga,1,-,-
3/20/2020,OH,Ohio,Hamilton,7,-,-
3/20/2020,OH,Ohio,Huron,1,-,-
3/20/2020,OH,Ohio,Lake,3,-,-
3/20/2020,OH,Ohio,Lorain,10,-,-
3/20/2020,OH,Ohio,Lucas,2,-,-
3/20/2020,OH,Ohio,Mahoning,7,-,-
3/20/2020,OH,Ohio,Marion,1,-,-
3/20/2020,OH,Ohio,Medina,6,-,-
3/20/2020,OH,Ohio,Miami,1,-,-
3/20/2020,OH,Ohio,Montgomery,1,-,-
3/20/2020,OH,Ohio,Richland,1,-,-
3/20/2020,OH,Ohio,Stark,6,-,-
3/20/2020,OH,Ohio,Summit,10,-,-
3/20/2020,OH,Ohio,Trumbull,3,-,-
3/20/2020,OH,Ohio,Tuscarawas,1,-,-
3/20/2020,OH,Ohio,Union,1,-,-
3/20/2020,OH,Ohio,Warren,2,-,-
3/20/2020,OH,Ohio,Total OH cases,170,-,-
3/20/2020,CT,Connecticut,Fairfield,122,-,-
3/20/2020,CT,Connecticut,Hartford,29,-,-
3/20/2020,CT,Connecticut,Litchfield,8,-,-
3/20/2020,CT,Connecticut,Middlesex,5,-,-
3/20/2020,CT,Connecticut,New Haven,23,-,-
3/20/2020,CT,Connecticut,New London,1,-,-
3/20/2020,CT,Connecticut,Tolland,4,-,-
3/20/2020,CT,Connecticut,,194,-,-
3/20/2020,FL,Florida,Alachua,15,-,-
3/20/2020,FL,Florida,Brevard,4,-,-
3/20/2020,FL,Florida,Broward,128,-,-
3/20/2020,FL,Florida,Charlotte,2,-,-
3/20/2020,FL,Florida,Citrus,3,-,-
3/20/2020,FL,Florida,Clay,4,-,-
3/20/2020,FL,Florida,Collier,25,-,-
3/20/2020,FL,Florida,Miami-Dade,123,-,-
3/20/2020,FL,Florida,Duval,17,-,-
3/20/2020,FL,Florida,Escambia,1,-,-
3/20/2020,FL,Florida,Gadsden,1,-,-
3/20/2020,FL,Florida,Hernando,4,-,-
3/20/2020,FL,Florida,Hillsborough,32,-,-
3/20/2020,FL,Florida,Indian River,3,-,-
3/20/2020,FL,Florida,Jackson,1,-,-
3/20/2020,FL,Florida,Lake,14,-,-
3/20/2020,FL,Florida,Lee,13,-,-
3/20/2020,FL,Florida,Leon,4,-,-
3/20/2020,FL,Florida,Manatee,10,-,-
3/20/2020,FL,Florida,Martin,1,-,-
3/20/2020,FL,Florida,Monroe,1,-,-
3/20/2020,FL,Florida,Nassau,1,-,-
3/20/2020,FL,Florida,Okaloosa,7,-,-
3/20/2020,FL,Florida,Orange,23,-,-
3/20/2020,FL,Florida,Osceola,13,-,-
3/20/2020,FL,Florida,Palm Beach,42,-,-
3/20/2020,FL,Florida,Pasco,7,-,-
3/20/2020,FL,Florida,Pinellas,22,-,-
3/20/2020,FL,Florida,Polk,9,-,-
3/20/2020,FL,Florida,Santa Rosa,3,-,-
3/20/2020,FL,Florida,Sarasota,8,-,-
3/20/2020,FL,Florida,Seminole,10,-,-
3/20/2020,FL,Florida,St. Johns,7,-,-
3/20/2020,FL,Florida,Sumter,2,-,-
3/20/2020,FL,Florida,Volusia,10,-,-
3/20/2020,FL,Florida,Walton,3,-,-
3/20/2020,TX,Texas,Bell,2,-,-
3/20/2020,TX,Texas,Bexar,12,-,-
3/20/2020,TX,Texas,Bowie,1,-,-
3/20/2020,TX,Texas,Brazoria,3,-,-
3/20/2020,TX,Texas,Brazos,2,-,-
3/20/2020,TX,Texas,Cameron,1,-,-
3/20/2020,TX,Texas,Collin,12,-,-
3/20/2020,TX,Texas,Crane,1,-,-
3/20/2020,TX,Texas,Dallas,22,-,-
3/20/2020,TX,Texas,Denton,6,-,-
3/20/2020,TX,Texas,DeWitt,1,-,-
3/20/2020,TX,Texas,El Paso,3,-,-
3/20/2020,TX,Texas,Ellis,2,-,-
3/20/2020,TX,Texas,Fannin,1,-,-
3/20/2020,TX,Texas,Fort Bend,11,-,-
3/20/2020,TX,Texas,Galveston,4,-,-
3/20/2020,TX,Texas,Gregg,1,-,-
3/20/2020,TX,Texas,Harris,24,-,-
3/20/2020,TX,Texas,Hays,4,-,-
3/20/2020,TX,Texas,Hockley,1,-,-
3/20/2020,TX,Texas,Johnson,2,-,-
3/20/2020,TX,Texas,Lavaca,1,-,-
3/20/2020,TX,Texas,Lubbock,1,-,-
3/20/2020,TX,Texas,Matagorda,3,-,-
3/20/2020,TX,Texas,McLennan,7,-,-
3/20/2020,TX,Texas,Medina,1,-,-
3/20/2020,TX,Texas,Montgomery,4,-,-
3/20/2020,TX,Texas,Rusk,1,-,-
3/20/2020,TX,Texas,Smith,5,-,-
3/20/2020,TX,Texas,Tarrant,5,-,-
3/20/2020,TX,Texas,Travis,21,-,-
3/20/2020,TX,Texas,Webb,1,-,-
3/20/2020,TX,Texas,Wichita,1,-,-
3/20/2020,TX,Texas,Williamson,8,-,-
3/20/2020,TX,Texas,Pending County Assignment,19,-,-
3/21/2020,PA,Pennsylvania,Adams,4,0,-
3/21/2020,PA,Pennsylvania,Allegheny,31,1,-
3/21/2020,PA,Pennsylvania,Beaver,3,0,-
3/21/2020,PA,Pennsylvania,Berks,7,0,-
3/21/2020,PA,Pennsylvania,Bucks,24,0,-
3/21/2020,PA,Pennsylvania,Butler,1,0,-
3/21/2020,PA,Pennsylvania,Centre,1,0,-
3/21/2020,PA,Pennsylvania,Chester,19,0,-
3/21/2020,PA,Pennsylvania,Cumberland,11,0,-
3/21/2020,PA,Pennsylvania,Delaware,33,0,-
3/21/2020,PA,Pennsylvania,Erie,1,0,-
3/21/2020,PA,Pennsylvania,Franklin,1,0,-
3/21/2020,PA,Pennsylvania,Lackawanna,5,0,-
3/21/2020,PA,Pennsylvania,Lancaster,4,0,-
3/21/2020,PA,Pennsylvania,Lebanon,2,0,-
3/21/2020,PA,Pennsylvania,Lehigh,13,0,-
3/21/2020,PA,Pennsylvania,Luzerne,6,0,-
3/21/2020,PA,Pennsylvania,Monroe,25,0,-
3/21/2020,PA,Pennsylvania,Montgomery,71,0,-
3/21/2020,PA,Pennsylvania,Montour,1,0,-
3/21/2020,PA,Pennsylvania,Northampton,17,1,-
3/21/2020,PA,Pennsylvania,Philadelphia,69,0,-
3/21/2020,PA,Pennsylvania,Pike,2,0,-
3/21/2020,PA,Pennsylvania,Potter,1,0,-
3/21/2020,PA,Pennsylvania,Washington,5,0,-
3/21/2020,PA,Pennsylvania,Wayne,1,0,-
3/21/2020,PA,Pennsylvania,Westmoreland,4,0,-
3/21/2020,PA,Pennsylvania,York,9,0,-
3/21/2020,NY,New York,Albany,70,0,0
3/21/2020,NY,New York,Allegany,2,0,0
3/21/2020,NY,New York,Broome,2,0,0
3/21/2020,NY,New York,Chenango,2,0,0
3/21/2020,NY,New York,Clinton,3,0,0
3/21/2020,NY,New York,Delaware,1,0,0
3/21/2020,NY,New York,Dutchess,36,0,0
3/21/2020,NY,New York,Erie,47,0,0
3/21/2020,NY,New York,Essex,1,0,0
3/21/2020,NY,New York,Fulton,1,0,0
3/21/2020,NY,New York,Genesee,1,0,0
3/21/2020,NY,New York,Greene,4,0,0
3/21/2020,NY,New York,Hamilton,2,0,0
3/21/2020,NY,New York,Herkimer,1,0,0
3/21/2020,NY,New York,Monroe,46,1,0
3/21/2020,NY,New York,Montgomery,2,0,0
3/21/2020,NY,New York,Nassau,"1,234",4,0
3/21/2020,NY,New York,Niagara,9,0,0
3/21/2020,NY,New York,Oneida,4,0,0
3/21/2020,NY,New York,Onondaga,13,0,0
3/21/2020,NY,New York,Ontario,3,0,0
3/21/2020,NY,New York,Orange,84,0,0
3/21/2020,NY,New York,Putnam,12,0,0
3/21/2020,NY,New York,Rensselaer,20,0,0
3/21/2020,NY,New York,Rockland,262,1,0
3/21/2020,NY,New York,Saratoga,24,0,0
3/21/2020,NY,New York,Schenectady,21,0,0
3/21/2020,NY,New York,Schoharie,2,0,0
3/21/2020,NY,New York,Suffolk,662,7,0
3/21/2020,NY,New York,Sullivan,8,0,0
3/21/2020,NY,New York,Steuben,3,0,0
3/21/2020,NY,New York,Tioga,1,0,0
3/21/2020,NY,New York,Tompkins,11,0,0
3/21/2020,NY,New York,Ulster,12,0,0
3/21/2020,NY,New York,Warren,1,0,0
3/21/2020,NY,New York,Washington,1,0,0
3/21/2020,NY,New York,Wayne,3,0,0
3/21/2020,NY,New York,Westchester,"1,385",0,0
3/21/2020,NY,New York,Wyoming,2,0,0
3/21/2020,NY,New York,New York City,"6,211 [107]",43[108],1
3/21/2020,LA,Louisiana,Ascension,12,0,-
3/21/2020,LA,Louisiana,Assumption,1,0,-
3/21/2020,LA,Louisiana,Avoyelles,1,0,-
3/21/2020,LA,Louisiana,Beauregard,1,0,-
3/21/2020,LA,Louisiana,Bienville,1,0,-
3/21/2020,LA,Louisiana,Bossier,5,0,-
3/21/2020,LA,Louisiana,Caddo,15,0,-
3/21/2020,LA,Louisiana,Calcasieu,4,0,-
3/21/2020,LA,Louisiana,Catahoula,1,1,-
3/21/2020,LA,Louisiana,Claiborne,1,0,-
3/21/2020,LA,Louisiana,DeSoto,2,0,-
3/21/2020,LA,Louisiana,East Baton Rouge,18,0,-
3/21/2020,LA,Louisiana,Evangeline,2,0,-
3/21/2020,LA,Louisiana,Iberia,2,0,-
3/21/2020,LA,Louisiana,Iberville,2,0,-
3/21/2020,LA,Louisiana,Jefferson,166,3,-
3/21/2020,LA,Louisiana,Lafayette,6,0,-
3/21/2020,LA,Louisiana,Lafourche,11,0,-
3/21/2020,LA,Louisiana,Livingston,2,0,-
3/21/2020,LA,Louisiana,Orleans,418,15,-
3/21/2020,LA,Louisiana,Ouachita,2,0,-
3/21/2020,LA,Louisiana,Plaquemines,4,0,-
3/21/2020,LA,Louisiana,Rapides,2,0,-
3/21/2020,LA,Louisiana,St. Bernard,6,0,-
3/21/2020,LA,Louisiana,St. Charles,7,0,-
3/21/2020,LA,Louisiana,St. James,1,1,-
3/21/2020,LA,Louisiana,St. John the Baptist,9,0,-
3/21/2020,LA,Louisiana,St. Landry,3,0,-
3/21/2020,LA,Louisiana,St. Mary,1,0,-
3/21/2020,LA,Louisiana,St. Tammany,22,0,-
3/21/2020,LA,Louisiana,Tangipahoa,3,0,-
3/21/2020,LA,Louisiana,Terrebonne,11,0,-
3/21/2020,LA,Louisiana,Washington,2,0,-
3/21/2020,LA,Louisiana,Webster,1,0,-
3/21/2020,LA,Louisiana,West Baton Rouge,3,0,-
3/21/2020,LA,Louisiana,Under Investigation,9,0,-
3/21/2020,MI,Michigan,Bay,1,0,-
3/21/2020,MI,Michigan,Barry,1,0,-
3/21/2020,MI,Michigan,Berrien,2,0,-
3/21/2020,MI,Michigan,Calhoun,1,0,-
3/21/2020,MI,Michigan,Charlevoix,1,0,-
3/21/2020,MI,Michigan,Clare,1,0,-
3/21/2020,MI,Michigan,Clinton,2,0,-
3/21/2020,MI,Michigan,Eaton,2,0,-
3/21/2020,MI,Michigan,Genesee,7,0,-
3/21/2020,MI,Michigan,Ingham,11,0,-
3/21/2020,MI,Michigan,Jackson,1,0,-
3/21/2020,MI,Michigan,Kent,21,1,-
3/21/2020,MI,Michigan,Leelanau,1,0,-
3/21/2020,MI,Michigan,Livingston,6,0,-
3/21/2020,MI,Michigan,Macomb,101,1,-
3/21/2020,MI,Michigan,Midland,3,0,-
3/21/2020,MI,Michigan,Monroe,3,0,-
3/21/2020,MI,Michigan,Montcalm,1,0,-
3/21/2020,MI,Michigan,Oakland,229,3,-
3/21/2020,MI,Michigan,Otsego,1,0,-
3/21/2020,MI,Michigan,Ottawa,2,0,-
3/21/2020,MI,Michigan,Saginaw,1,0,-
3/21/2020,MI,Michigan,St. Clair,7,0,-
3/21/2020,MI,Michigan,Tuscola,1,0,-
3/21/2020,MI,Michigan,Washtenaw,29,0,-
3/21/2020,MI,Michigan,Wayne,349,3,-
3/21/2020,MI,Michigan,Wexford,1,0,-
3/21/2020,MI,Michigan,Out-of-State*,1,0,-
3/21/2020,MI,Michigan,"*Patient is not a resident, but is being treated within the state of Michigan.","*Patient is not a resident, but is being treated within the state of Michigan.","*Patient is not a resident, but is being treated within the state of Michigan.",-
3/21/2020,CO,Colorado,Adams,14,0,-
3/21/2020,CO,Colorado,Arapahoe,40,0,-
3/21/2020,CO,Colorado,Boulder,30,0,-
3/21/2020,CO,Colorado,Broomfield,2,0,-
3/21/2020,CO,Colorado,Chaffee,2,0,-
3/21/2020,CO,Colorado,Crowley,1,1,-
3/21/2020,CO,Colorado,Clear Creek,3,0,-
3/21/2020,CO,Colorado,Denver,97,0,-
3/21/2020,CO,Colorado,Douglas,27,0,-
3/21/2020,CO,Colorado,Eagle,61,1,-
3/21/2020,CO,Colorado,Elbert,1,0,-
3/21/2020,CO,Colorado,El Paso,74,2,-
3/21/2020,CO,Colorado,Garfield,7,0,-
3/21/2020,CO,Colorado,Grand,3,0,-
3/21/2020,CO,Colorado,Gunnison,21,0,-
3/21/2020,CO,Colorado,Hinsdale,1,0,-
3/21/2020,CO,Colorado,Jefferson,43,0,-
3/21/2020,CO,Colorado,Larimer,19,0,-
3/21/2020,CO,Colorado,Mesa,1,0,-
3/21/2020,CO,Colorado,Montrose,1,0,-
3/21/2020,CO,Colorado,Morgan,2,0,-
3/21/2020,CO,Colorado,Park,1,0,-
3/21/2020,CO,Colorado,Pitkin,15,0,-
3/21/2020,CO,Colorado,Pueblo,3,0,-
3/21/2020,CO,Colorado,Rio Blanco,1,0,-
3/21/2020,CO,Colorado,Routt,2,0,-
3/21/2020,CO,Colorado,Miguel,1,0,-
3/21/2020,CO,Colorado,Summit,7,0,-
3/21/2020,CO,Colorado,Weld,21,1,-
3/21/2020,CO,Colorado,Yuma,9,0,-
3/21/2020,CO,Colorado,Unknown,1,0,-
3/21/2020,OR,Oregon,Benton,2,0,-
3/21/2020,OR,Oregon,Clackamas,11,0,-
3/21/2020,OR,Oregon,Deschutes,9,0,-
3/21/2020,OR,Oregon,Douglas,1,0,-
3/21/2020,OR,Oregon,Grant,1,0,-
3/21/2020,OR,Oregon,Jackson,2,0,-
3/21/2020,OR,Oregon,Josephine,1,0,-
3/21/2020,OR,Oregon,Klamath,1,0,-
3/21/2020,OR,Oregon,Lane,3,1,-
3/21/2020,OR,Oregon,Linn,19,0,-
3/21/2020,OR,Oregon,Marion,19,1,-
3/21/2020,OR,Oregon,Multnomah,18,1,-
3/21/2020,OR,Oregon,Polk,1,0,-
3/21/2020,OR,Oregon,Umatilla,2,0,-
3/21/2020,OR,Oregon,Union,1,0,-
3/21/2020,OR,Oregon,Washington,42,1,-
3/21/2020,OR,Oregon,Yamhill,4,0,-
3/21/2020,SC,South Carolina,Abbeville,1,0,-
3/21/2020,SC,South Carolina,Aiken,1,0,-
3/21/2020,SC,South Carolina,Anderson,10,0,-
3/21/2020,SC,South Carolina,Beaufort,12,0,-
3/21/2020,SC,South Carolina,Berkeley,1,0,-
3/21/2020,SC,South Carolina,Calhoun,1,0,-
3/21/2020,SC,South Carolina,Charleston,9,1,-
3/21/2020,SC,South Carolina,Clarendon,1,0,-
3/21/2020,SC,South Carolina,Colleton,1,0,-
3/21/2020,SC,South Carolina,Darlington,2,0,-
3/21/2020,SC,South Carolina,Dillon,1,0,-
3/21/2020,SC,South Carolina,Dorchester,1,0,-
3/21/2020,SC,South Carolina,Edgefield,1,0,-
3/21/2020,SC,South Carolina,Fairfield,1,0,-
3/21/2020,SC,South Carolina,Florence,1,1,-
3/21/2020,SC,South Carolina,Greenville,17,0,-
3/21/2020,SC,South Carolina,Greenwood,2,0,-
3/21/2020,SC,South Carolina,Horry,9,0,-
3/21/2020,SC,South Carolina,Kershaw,42,0,-
3/21/2020,SC,South Carolina,Lancaster,3,0,-
3/21/2020,SC,South Carolina,Lee,1,0,-
3/21/2020,SC,South Carolina,Lexington,12,1,-
3/21/2020,SC,South Carolina,Marlboro,1,0,-
3/21/2020,SC,South Carolina,Newberry,1,0,-
3/21/2020,SC,South Carolina,Orangeburg,3,0,-
3/21/2020,SC,South Carolina,Pickens,1,0,-
3/21/2020,SC,South Carolina,Richland,28,0,-
3/21/2020,SC,South Carolina,Saluda,1,0,-
3/21/2020,SC,South Carolina,Spartanburg,2,0,-
3/21/2020,SC,South Carolina,Sumter,3,0,-
3/21/2020,SC,South Carolina,York,2,0,-
